buque,n°EST,lat(°S) ,min lat ,long (°W),min long,Año,Mes,Dia,Hora,minuto,prof ecosonda (m),dir olas (°), Olas alt, olas per, dir viento (°), int viento (nudos), Pres atmosf (milibar),T seco (°C),%hum rel,Tiempo presente,Tipo nubes,cant nubes,visibilidad, profundidad (m), temp (øC), salinidad (psu), sigma-t, oxig sensor (mL/L), fluor (v), oxiw (mL/L), cloa (µg/L), feop (µg/L)
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,4,18.949,34.379,24.565,5.588,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,5,18.956,34.376,24.577,5.597,         ,5.598,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,6,18.739,34.37,24.598,5.619,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,8,18.5,34.353,24.652,5.665,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,10,18.356,34.326,24.688,5.759,         ,5.714,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,12,18.11,34.312,24.724,5.835,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,14,17.545,34.293,24.841,6.104,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,15,17.36,34.288,24.904,6.197,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,16,17.096,34.285,24.983,6.263,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,18,16.17,34.26,25.174,6.413,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,22,13.87,34.178,25.497,6.45,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,24,13.533,34.123,25.599,5.521,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,25,13.443,34.111,25.611,5.348,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,26,13.42,34.105,25.616,5.186,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,28,13.267,34.094,25.633,5.097,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,30,13.025,34.084,25.669,5.114,         ,5.405,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,35,13.603,34.296,25.731,4.738,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,40,13.688,34.374,25.771,4.255,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,45,13.036,34.352,25.883,3.803,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,50,12.996,34.357,25.897,3.762,         ,3.802,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,60,12.477,34.407,26.038,2.61,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,70,12.222,34.461,26.128,2.343,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,75,12.098,34.497,26.179,1.675,         ,1.797,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,80,12.041,34.533,26.219,1.48,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,90,11.971,34.574,26.263,1.191,         ,        ,        ,       
AbateMolina,6,32,0,71,40.2,2016,1,6,23,26,122,230,2,2,250,6,1013.2,14.9,86,1,6,4,7,100,11.967,34.612,26.295,1.211,         ,1,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,1,        ,        ,        ,        ,         ,5.623,0.174,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,2,18.884,34.386,24.581,5.587,0.173,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,4,18.857,34.387,24.61,5.581,0.219,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,5,18.613,34.389,24.651,5.604,0.307,5.592,0.205,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,6,18.374,34.391,24.704,5.632,0.233,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,8,18.206,34.4,24.76,5.666,0.183,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,10,17.996,34.405,24.832,5.741,0.222,5.633,0.167,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,12,17.38,34.408,24.935,5.819,0.268,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,14,17.275,34.405,24.997,5.903,0.311,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,15,17.177,34.4,25.02,5.888,0.363,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,16,16.974,34.393,25.07,5.871,0.439,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,18,16.281,34.371,25.188,5.775,0.45,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,20,16.036,34.341,25.25,5.778,0.583,5.808,0.4,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,22,15.561,34.293,25.292,5.859,0.97,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,24,15.072,34.196,25.356,5.72,1.027,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,25,14.511,34.155,25.401,5.633,0.793,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,26,14.243,34.117,25.444,5.441,0.611,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,28,13.92,34.087,25.496,5.368,0.5,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,30,13.837,34.078,25.508,5.387,0.491,5.485,0.781,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,35,13.608,34.06,25.547,5.398,0.377,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,40,13.179,34.056,25.626,5.311,0.212,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,45,12.994,34.05,25.658,5.274,0.17,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,50,12.764,34.058,25.709,5.154,0.156,5.194,0.212,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,60,12.684,34.257,25.88,4.123,0.123,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,70,12.324,34.368,26.037,3.279,0.112,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,75,12.211,34.377,26.066,3.237,0.112,3.175,0.135,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,80,12.19,34.376,26.068,3.079,0.112,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,90,11.949,34.426,26.154,2.635,0.11,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,100,12.03,34.519,26.209,1.925,0.112,1.916,0.082,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,120,11.982,34.605,26.286,1.021,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,125,11.951,34.631,26.312,1.018,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,140,11.998,34.716,26.369,0.375,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,150,11.984,34.713,26.369,0.372,         ,0.371,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,160,11.979,34.713,26.37,0.365,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,170,11.977,34.717,26.374,0.349,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,175,11.962,34.715,26.375,0.35,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,180,11.961,34.715,26.375,0.335,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,190,11.94,34.721,26.384,0.315,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,200,11.97,34.742,26.395,0.277,         ,0.381,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,225,11.678,34.716,26.429,0.326,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,250,10.806,34.597,26.497,0.656,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,275,10.647,34.62,26.542,0.442,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,300,10.496,34.645,26.587,0.37,         ,0.368,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,325,10.005,34.628,26.661,0.358,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,350,9.652,34.613,26.708,0.367,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,375,9.339,34.586,26.739,0.467,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,400,9.062,34.563,26.766,0.571,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,425,8.712,34.536,26.801,0.719,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,450,8.133,34.494,26.856,1.123,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,475,7.694,34.458,26.893,1.548,         ,        ,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,500,7.33,34.432,26.925,2.02,         ,1.993,        ,       
AbateMolina,7,32,0,71,50,2016,1,7,1,5,,230,2,2,260,2,1012.8,16.6,89,0,x,9,7,501,7.326,34.432,26.925,        ,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,1,        ,        ,        ,        ,         ,5.318,0.603,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,4,19.14,34.398,24.545,5.615,0.411,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,5,18.921,34.398,24.579,5.632,0.421,5.672,0.392,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,6,18.698,34.397,24.624,5.657,0.413,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,8,18.553,34.395,24.67,5.706,0.454,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,10,18.343,34.391,24.724,5.745,0.412,5.739,0.366,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,12,17.962,34.384,24.817,5.842,0.629,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,14,17.489,34.374,24.915,5.989,0.937,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,15,17.368,34.37,24.94,6.051,1.068,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,16,17.324,34.366,24.95,6.062,1.155,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,18,17.254,34.359,24.979,6.109,1.457,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,20,16.755,34.335,25.047,6.109,1.291,6.186,1.248,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,22,16.59,34.321,25.089,6.264,1.247,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,24,16.386,34.318,25.133,6.385,1.318,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,25,16.34,34.321,25.15,6.355,1.328,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,26,16.246,34.325,25.171,6.313,1.44,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,28,16.103,34.326,25.209,6.25,1.339,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,30,15.831,34.328,25.274,6.138,1.315,6.265,1.356,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,35,14.897,34.312,25.446,5.743,0.669,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,40,14.673,34.289,25.498,5.114,0.572,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,45,14.198,34.287,25.597,4.962,0.496,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,50,13.36,34.205,25.692,4.887,0.277,4.944,0.075,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,60,12.749,34.105,25.75,4.799,0.187,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,70,12.239,34.106,25.85,4.689,0.147,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,75,11.948,34.106,25.901,4.525,0.152,4.52,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,80,11.645,34.099,25.958,4.434,0.102,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,90,11.319,34.113,26.028,4.303,0.101,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,100,10.959,34.153,26.119,4.217,0.088,4.242,0.158,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,120,11.648,34.444,26.225,2.197,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,125,11.589,34.454,26.243,2.081,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,140,11.237,34.454,26.307,1.753,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,150,10.862,34.392,26.325,2.018,         ,2.042,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,160,10.29,34.329,26.377,2.392,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,170,10.112,34.331,26.411,2.466,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,175,10.1,34.353,26.43,2.296,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,180,10.103,34.363,26.436,2.183,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,190,10.303,34.439,26.465,1.745,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,200,10.207,34.457,26.491,1.607,         ,1.473,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,225,10.164,34.529,26.555,0.94,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,250,10.076,34.563,26.597,0.794,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,275,10.102,34.619,26.636,0.371,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,300,9.999,34.626,26.66,0.338,         ,0.423,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,325,9.626,34.586,26.69,0.413,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,350,9.5,34.596,26.721,0.364,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,375,9.204,34.574,26.752,0.489,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,400,8.767,34.544,26.797,0.682,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,425,8.405,34.513,26.83,0.868,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,450,7.915,34.477,26.875,1.314,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,475,7.47,34.439,26.91,1.837,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,500,7.184,34.421,26.937,2.152,         ,2.163,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,525,6.696,34.379,26.971,        ,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,550,6.138,34.323,27,        ,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,575,5.961,34.316,27.017,        ,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,600,5.869,34.335,27.044,        ,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,625,5.671,34.334,27.067,        ,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,650,5.466,34.336,27.094,        ,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,675,5.278,34.34,27.119,        ,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,700,5.1,34.35,27.148,        ,         ,        ,        ,       
AbateMolina,8,32,55,71,51.9,2016,1,7,2,35,1220,230,2,2,290,8,1012.3,14.7,89,2,6,8,7,1003,3.868,34.474,27.381,        ,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,1,        ,        ,        ,        ,         ,6.325,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,2,18.149,34.129,24.57,6.312,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,4,18.108,34.13,24.58,6.326,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,5,18.076,34.127,24.594,6.329,         ,6.273,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,6,17.78,34.144,24.697,6.341,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,8,16.623,34.213,25.018,6.508,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,10,15.561,34.22,25.245,6.875,         ,6.745,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,12,14.681,34.222,25.44,6.899,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,14,14.54,34.232,25.481,6.19,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,15,14.457,34.246,25.512,5.838,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,16,14.226,34.28,25.582,5.871,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,18,13.943,34.301,25.658,4.979,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,20,13.778,34.302,25.694,4.789,         ,5.149,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,22,13.546,34.303,25.74,4.999,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,24,13.377,34.318,25.788,4.875,         ,        ,        ,       
AbateMolina,9,33,10,71,44.2,2016,1,7,5,55,110,230,2,2,30,8,1012.4,14,88,2,6,8,7,25,13.32,34.327,25.805,4.661,         ,        ,        ,       
