buque,EST,lat(g) ,lat(m) ,long (g),long (m),a¤o,Mes,Dia,Hora,minuto,ecosonda,dirolas, Olasalt, olasper, dirviento, intviento, Presatmosf,Tseco,thum,Tiempo,nubes,cantnubes,visibilidad, profundidad, temp, salinidad (psu), sigma, oxigsensor, cloasensor, oxiw, cloa, feop
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,20,12.608,33.717,25.48,7.162,3.965,7.5,2.72,0.4
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,22,12.315,33.711,25.527,6.492,4.695,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,24,12.172,33.715,25.558,6.002,4.457,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,25,12.088,33.72,25.58,6.007,3.846,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,26,11.898,33.719,25.617,5.731,2.382,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,28,11.181,33.744,25.763,5.025,1.13,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,30,10.605,33.779,25.884,4.852,2.054,5.02,5.15,0.68
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,35,10.32,33.804,25.963,4.568,1.691,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,40,10.22,33.837,26.006,4.58,1.091,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,45,10.226,33.9,26.054,4.271,0.197,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,50,10.284,34.008,26.129,3.845,0.141,1.67,0.31,0.23
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,60,10.04,34.131,26.266,3.427,0.076,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,70,9.949,34.226,26.356,2.73,0.074,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,75,9.854,34.247,26.388,2.534,0.068,0.95,0.12,0.17
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,80,9.983,34.313,26.419,2.375,0.073,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,90,10.233,34.474,26.503,1.093,0.073,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,100,10.211,34.491,26.518,0.416,0.073,0.44,0.12,0.23
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,120,10.163,34.52,26.549,0.268,0.073,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,125,10.151,34.524,26.554,0.259,0.073,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,140,10.109,34.531,26.567,0.239,0.073,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,150,10.084,34.534,26.574,0.234,0.073,0.29,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,160,10.043,34.538,26.584,0.224,0.066,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,170,9.989,34.539,26.594,0.238,0.071,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,175,9.96,34.539,26.598,0.247,0.072,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,180,9.936,34.534,26.6,0.27,0.073,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,190,9.797,34.514,26.608,0.532,0.073,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,200,9.745,34.518,26.619,0.518,0.075,0.68,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,225,9.649,34.517,26.634,0.498,0.072,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,250,9.604,34.519,26.643,0.509,0.071,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,275,9.507,34.517,26.657,0.537,0.071,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,300,9.34,34.505,26.676,0.596,0.065,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,325,9.137,34.497,26.702,0.688,0.053,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,350,8.91,34.48,26.725,0.795,0.057,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,375,8.677,34.483,26.765,0.954,0.039,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,400,8.097,34.442,26.821,1.26,0.05,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,425,7.483,34.389,26.869,1.895,0.037,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,450,6.96,34.347,26.91,2.82,0.037,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,475,6.758,34.331,26.925,3.127,0.038,        ,        ,       
Abate Molina,77,38,40,74,2.9,13,1,21,22,12,540,220,2,2,350,10,1018,17.5,17,2,7,8,6,500,6.465,34.307,26.944,3.558,0.037,3.84,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,2,14.958,33.614,24.913,9.216,11.958,9.18,10.42,0.69
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,4,14.986,33.616,24.908,9.241,9.557,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,5,14.988,33.616,24.908,9.229,9.95,9.27,9.72,0.85
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,6,14.984,33.617,24.91,9.224,10.267,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,8,14.877,33.628,24.953,9.276,10.507,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,10,13.594,33.809,25.331,8.934,16.243,8.87,14.21,0.96
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,12,13.159,33.829,25.467,7.635,17.885,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,14,11.578,33.872,25.784,6.833,13.078,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,15,10.998,33.894,25.902,6.195,17.011,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,16,10.753,33.9,25.958,5.552,19.242,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,18,10.408,33.904,26.024,4.656,17.57,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,20,10.18,33.911,26.07,4.491,12.028,4.52,16.6,1.85
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,22,10.065,33.917,26.096,4.5,7.839,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,24,9.966,33.94,26.13,4.475,7.272,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,25,9.941,33.953,26.143,4.456,6.007,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,26,9.935,33.966,26.156,4.431,4.588,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,28,9.919,33.999,26.184,4.345,3.296,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,30,9.909,34.016,26.199,4.105,2.851,4.36,2.47,0.43
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,35,9.918,34.068,26.237,3.875,2.046,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,40,9.968,34.132,26.28,3.293,2.024,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,45,9.963,34.196,26.33,2.949,1.753,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,50,9.977,34.22,26.347,2.874,1.019,2.65,0.93,0.23
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,60,10.096,34.34,26.42,2.159,0.682,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,70,9.989,34.411,26.493,1.688,0.737,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,75,10.069,34.442,26.504,1.07,0.61,        ,2.94,0.08
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,80,10.058,34.445,26.508,1.162,0.611,        ,        ,       
Abate Molina,78,38,40,73,43.3,13,1,22,1,5,89,220,2,2,50,10,1019,17,16,2,7,8,5,81,10.061,34.446,26.509,1.167,0.606,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,2,14.597,33.809,25.14,8.001,6.922,8.15,6.82,1.01
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,4,14.598,33.809,25.141,7.989,7.033,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,5,14.598,33.809,25.14,7.999,7.202,7.89,7.84,0.06
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,6,14.598,33.809,25.14,8.016,6.944,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,8,14.595,33.809,25.142,8.009,8.664,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,10,14.576,33.807,25.151,8.001,7.22,7.95,6.72,0.86
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,12,13.58,33.819,25.375,7.682,7.72,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,14,11.89,33.915,25.759,7.022,17.335,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,15,11.193,33.966,25.911,6.303,13.923,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,16,10.966,33.997,25.992,5.261,10.305,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,18,10.511,34.068,26.136,3.331,5.061,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,20,10.224,34.127,26.23,2.97,3.297,3.1,3.2,0.63
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,22,10.192,34.136,26.246,2.812,0.656,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,24,10.105,34.153,26.273,2.766,0.593,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,25,10.074,34.158,26.281,2.723,0.6,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,26,10.044,34.162,26.29,2.697,0.524,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,28,9.99,34.175,26.309,2.679,0.625,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,30,9.975,34.191,26.325,2.519,0.539,2.4,0.6,0.25
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,35,9.985,34.251,26.37,2.206,0.761,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,40,10.018,34.313,26.412,2.078,0.72,        ,        ,       
Abate Molina,79,38,40,73,36.8,13,1,22,2,20,54,220,2,2,100,10,1019,16.5,15.5,2,7,8,5,42,10.041,34.333,26.425,1.747,0.741,        ,        ,       
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,2,        ,        ,        ,        ,         ,7.19,3.34,2.18
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,4,14.9,33.767,25.044,6.751,         ,        ,        ,       
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,5,14.901,33.767,25.043,6.759,3.31,6.45,3.31,2.31
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,6,14.9,33.768,25.044,6.763,         ,        ,        ,       
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,8,14.862,33.769,25.054,6.762,         ,        ,        ,       
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,10,14.376,33.796,25.183,6.857,3.67,        ,3.67,1.67
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,12,13.378,33.9,25.463,6.72,         ,        ,        ,       
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,14,12.541,34.05,25.738,6.428,         ,        ,        ,       
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,15,12.181,34.119,25.858,5.997,         ,        ,        ,       
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,16,12.026,34.148,25.924,4.991,         ,        ,        ,       
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,18,11.505,34.136,26.012,3.445,         ,        ,        ,       
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,20,10.873,34.176,26.149,3.476,7.08,        ,7.08,2.27
Abate Molina,80,38,40,73,31.6,13,1,22,3,20,35,220,2,2,100,5,1019,16.5,15.5,2,7,8,5,21,10.537,34.202,26.203,3.463,         ,        ,        ,       
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,1,14.875,33.614,24.931,7.711,5.949,        ,        ,       
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,2,14.874,33.615,24.932,7.707,6.697,        ,6.23,2.5
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,4,14.878,33.616,24.932,7.721,6.333,        ,        ,       
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,5,14.871,33.616,24.933,7.72,6.361,7.56,6.57,0.8
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,6,14.859,33.617,24.937,7.714,6.434,        ,        ,       
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,8,14.752,33.623,24.973,7.712,6.655,        ,        ,       
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,10,14.075,33.717,25.172,7.56,6.972,7.72,7.23,1.47
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,12,13.745,33.825,25.334,6.894,5.791,        ,        ,       
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,14,13.372,33.895,25.468,6.177,4.845,        ,        ,       
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,15,13.044,33.929,25.563,6.038,5.044,        ,        ,       
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,16,12.563,33.964,25.67,5.885,5.022,        ,        ,       
Abate Molina,81,39,10,73,18.8,13,1,22,21,19,23,220,4,3,230,12,1020.5,16,14.5,1,6,4,7,17,11.807,34.011,25.82,5.192,5.56,        ,        ,       
Abate Molina,82,39,0,73,22.5,13,1,23,2,5,25,230,3,3,0,0,1021,15,14,1,6,3,7,2,15.195,33.351,24.66,7.113,4.27,6.86,3.19,1.84
Abate Molina,82,39,0,73,22.5,13,1,23,2,5,25,230,3,3,0,0,1021,15,14,1,6,3,7,4,15.231,33.332,24.636,7.135,4.401,        ,        ,       
Abate Molina,82,39,0,73,22.5,13,1,23,2,5,25,230,3,3,0,0,1021,15,14,1,6,3,7,5,15.233,33.344,24.648,7.132,4.288,7.38,5.26,2.21
Abate Molina,82,39,0,73,22.5,13,1,23,2,5,25,230,3,3,0,0,1021,15,14,1,6,3,7,6,15.03,33.499,24.813,7.147,4.318,        ,        ,       
Abate Molina,82,39,0,73,22.5,13,1,23,2,5,25,230,3,3,0,0,1021,15,14,1,6,3,7,8,13.979,33.805,25.261,7.062,4.458,        ,        ,       
Abate Molina,82,39,0,73,22.5,13,1,23,2,5,25,230,3,3,0,0,1021,15,14,1,6,3,7,10,13.554,33.831,25.374,6.185,4.115,6.19,4.23,2.05
Abate Molina,82,39,0,73,22.5,13,1,23,2,5,25,230,3,3,0,0,1021,15,14,1,6,3,7,12,12.698,33.905,25.617,5.943,4.39,        ,        ,       
Abate Molina,82,39,0,73,22.5,13,1,23,2,5,25,230,3,3,0,0,1021,15,14,1,6,3,7,14,11.256,34.091,26.01,4.942,3.771,        ,        ,       
Abate Molina,82,39,0,73,22.5,13,1,23,2,5,25,230,3,3,0,0,1021,15,14,1,6,3,7,15,10.986,34.123,26.075,4.25,4.047,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,1,14.595,33.76,25.103,8.131,5.36,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,2,14.598,33.764,25.106,8.182,         ,8.17,5.36,0.4
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,4,14.607,33.766,25.105,8.197,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,5,14.607,33.767,25.106,8.192,3.11,8.1,3.11,0.31
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,6,14.606,33.767,25.107,8.205,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,8,14.545,33.77,25.133,8.223,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,10,13.584,33.8,25.355,8.265,4.11,8.34,4.11,0.1
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,12,11.076,34.062,26.014,7.294,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,14,10.105,34.211,26.313,2.483,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,15,10.023,34.228,26.342,1.803,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,16,10.028,34.243,26.358,1.798,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,18,9.968,34.288,26.4,1.855,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,20,9.962,34.312,26.421,1.547,9.17,1.94,9.17,1.1
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,22,9.964,34.322,26.429,1.14,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,24,9.964,34.322,26.428,1.006,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,25,9.964,34.322,26.428,1.021,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,26,9.964,34.321,26.428,1.028,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,28,9.964,34.321,26.428,1.03,         ,        ,        ,       
Abate Molina,83,39,0,73,27.6,13,1,23,2,55,42,230,3,3,190,5,1021,15,14,1,6,3,7,30,9.97,34.319,26.426,1.035,3.22,0.67,3.22,2.03
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,2,13.899,33.978,25.418,8.114,4.685,7.76,4.63,0.75
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,4,13.896,33.978,25.419,8.123,4.856,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,5,13.897,33.978,25.419,8.131,4.737,8.15,4.6,0.85
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,6,13.898,33.978,25.419,8.128,4.982,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,8,13.887,33.979,25.423,8.135,4.737,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,10,13.721,33.984,25.464,8.16,4.786,8.02,4.8,0.86
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,12,13.137,34.001,25.592,8.163,4.334,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,14,12.839,34.023,25.667,8.216,4.667,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,15,12.768,34.027,25.686,8.213,4.754,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,16,12.665,34.03,25.708,8.096,5.051,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,18,12.431,34.031,25.755,7.707,7.711,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,20,12.087,34.04,25.827,7.03,13.475,7.66,13.5,0
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,22,11.665,34.047,25.909,6.684,13.758,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,24,11.346,34.058,25.979,6.064,12.323,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,25,11.128,34.065,26.028,5.643,12.598,        ,        ,       
Abate Molina,84,39,0,73,34.9,13,1,23,4,5,71,230,3,3,1700,13,1021,15,14,1,6,2,7,26,10.772,34.078,26.099,5.372,11.722,        ,        ,       
